149665,65281,68220,600,143201,267,
151379,65433,66754,588,140030,261,
149251,66420,69202,635,147648,268,
157006,69361,69217,603,145660,269,
153460,68298,70067,617,146767,270,
154269,70340,70639,619,144484,265,
152806,69843,71028,620,149010,264,
153433,66851,68018,591,147048,270,
158269,70687,71009,621,147672,270,
160400,71611,71009,622,145843,264,
156002,68356,69783,610,146256,270,
154162,67570,71429,623,149857,270,
154395,67420,72520,625,152809,278,
158501,69199,68862,599,146025,266,
156357,68730,70149,612,150240,279,
161141,71264,71158,628,150545,287,
163456,69570,70526,645,148621,279,
160238,72377,71958,629,147595,268,
160572,71007,71566,615,148557,268,
161599,71986,73297,615,151845,269,
155388,68515,69701,601,146330,268,
156078,69988,71288,617,151521,280,
159583,69048,70532,616,150597,274,
161785,70147,71143,637,147760,269,
158823,70767,72037,620,153370,268,
165919,72231,70566,608,150381,270,
162000,70527,71246,608,150295,326,
162053,69570,71750,611,154027,277,
162581,70120,71335,611,151530,273,
158918,70769,76110,647,157287,284,
163741,70539,72085,609,150854,272,
160072,70182,71647,611,150637,273,
163098,75025,74884,643,156212,279,
166286,73583,73660,625,154542,272,
165296,73598,74659,628,152692,274,
162883,72009,72381,615,153185,280,
165328,73101,73516,843,158212,280,
166813,72043,72434,617,152125,274,
164446,72874,73719,618,155626,276,
166472,72551,73693,617,153204,274,
163311,72037,74162,634,157225,275,
163482,72149,73039,618,153809,277,
163441,72185,73407,618,156922,281,
165421,72535,73405,621,154616,277,
164376,72357,73701,621,156627,276,
165428,72953,73770,623,155140,278,
165164,73154,74050,623,155605,276,
165509,75468,75909,639,156186,278,
165974,73193,74316,626,156231,279,
166237,74265,74484,624,156639,278,
166531,73438,74503,628,156956,277,
167034,73665,76033,642,160679,286,
167433,73784,74902,630,157777,280,
167697,74780,75008,629,167959,294,
174290,74790,75221,630,159657,281,
168421,78052,79599,660,166446,294,
174402,76717,77268,677,159557,281,
